T,S,I,R
0.0,10000.0,1.0,0.0
0.1,10000.0,1.0,0.0
0.13912782869566281,10001.0,1.0,0.0
0.1419360838141022,10000.0,1.0,0.0
0.14592006064116952,10001.0,1.0,0.0
0.15910706203123476,10002.0,1.0,0.0
0.16223698894568658,10003.0,1.0,0.0
0.164257618709564,10002.0,1.0,0.0
0.16881322465500748,10003.0,1.0,0.0
0.17053406875292387,10002.0,1.0,0.0
0.18235596523654027,10001.0,1.0,0.0
0.18317215993815153,10002.0,1.0,0.0
0.22545141874492483,10003.0,1.0,0.0
0.22633848847165028,10004.0,1.0,0.0
0.2319462411864173,10003.0,1.0,0.0
0.23359982145673283,10004.0,1.0,0.0
0.2375429635929732,10005.0,1.0,0.0
0.24706609843665378,10006.0,1.0,0.0
0.24720911819649277,10007.0,1.0,0.0
0.25436533681605,10008.0,1.0,0.0
0.2568718907448227,10007.0,1.0,0.0
0.2634988619333067,10006.0,1.0,0.0
0.2688529219121867,10005.0,1.0,0.0
0.27394648808497235,10006.0,1.0,0.0
0.288096552398893,10005.0,1.0,0.0
0.295819730022767,10006.0,1.0,0.0
0.29967675289960694,10007.0,1.0,0.0
0.31060671351624847,10006.0,1.0,0.0
0.32787605869086717,10007.0,1.0,0.0
0.3294769906519851,10008.0,1.0,0.0
0.3440530323411445,10007.0,1.0,0.0
0.35550098136468283,10006.0,1.0,0.0
0.36428529433901935,10007.0,1.0,0.0
0.3736398812693052,10006.0,1.0,0.0
0.3749485772830825,10005.0,1.0,0.0
0.3786351544693413,10004.0,1.0,0.0
0.38112661858244246,10003.0,1.0,0.0
0.3880697913831276,10004.0,1.0,0.0
0.40822821566445183,10005.0,1.0,0.0
0.4263496174171438,10006.0,1.0,0.0
0.43521200260825865,10007.0,1.0,0.0
0.45546961307049794,10006.0,1.0,0.0
0.456094556684724,10007.0,1.0,0.0
0.4662524732087072,10006.0,1.0,0.0
0.4750941356455569,10005.0,1.0,0.0
0.487038256611993,10004.0,1.0,0.0
0.49721345703706576,10003.0,1.0,0.0
0.5051579942368899,10002.0,1.0,0.0
0.5214686233480302,10001.0,1.0,0.0
0.5226987501770808,10000.0,1.0,0.0
0.5355212413164258,9999.0,1.0,0.0
0.5604913719550263,9998.0,1.0,0.0
0.5656454092987175,9999.0,1.0,0.0
0.5848298805968803,9998.0,1.0,0.0
0.6075811229837833,9999.0,1.0,0.0
0.6104691226312297,9998.0,1.0,0.0
0.6122848816066713,9999.0,1.0,0.0
0.6267209188137608,10000.0,1.0,0.0
0.6339795633714171,10001.0,1.0,0.0
0.6424947584646546,10002.0,1.0,0.0
0.645097371451676,10001.0,1.0,0.0
0.6933000567629798,10002.0,1.0,0.0
0.7033556046392695,10003.0,1.0,0.0
0.7072985344927117,10004.0,1.0,0.0
0.7082580226299525,10003.0,1.0,0.0
0.7263793911311539,10002.0,1.0,0.0
0.7287546720808963,10003.0,1.0,0.0
0.732080210888763,10002.0,1.0,0.0
0.7368337736069266,10003.0,1.0,0.0
0.7374966064472207,10004.0,1.0,0.0
0.7413689348191034,10003.0,1.0,0.0
0.7590955870729676,10002.0,1.0,0.0
0.7643564177710322,10003.0,1.0,0.0
0.7694169767361136,10004.0,1.0,0.0
0.7772416948309341,10005.0,1.0,0.0
0.7809255138396718,10006.0,1.0,0.0
0.7856318684369704,10007.0,1.0,0.0
0.7856908310592576,10008.0,1.0,0.0
0.7886938014783907,10009.0,1.0,0.0
0.7924034310226558,10008.0,1.0,0.0
0.7950205791446006,10007.0,1.0,0.0
0.7995374172252148,10006.0,1.0,0.0
0.8137264500813476,10007.0,1.0,0.0
0.8327220617505778,10008.0,1.0,0.0
0.8336878088700636,10009.0,1.0,0.0
0.8340732909081023,10010.0,1.0,0.0
0.8501088260169745,10009.0,1.0,0.0
0.8538280286761029,10008.0,1.0,0.0
0.8604589137458978,10009.0,1.0,0.0
0.8661568845297345,10010.0,1.0,0.0
0.8683836650409258,10011.0,1.0,0.0
0.8752752710433797,10012.0,1.0,0.0
0.8909884380647168,10011.0,1.0,0.0
0.914502569110271,10010.0,1.0,0.0
0.9149791737914333,10011.0,1.0,0.0
0.9212552981535445,10012.0,1.0,0.0
0.9555656219315709,10011.0,1.0,0.0
0.9621598452704695,10012.0,1.0,0.0
0.992800961184966,10013.0,1.0,0.0
0.9933832703352728,10012.0,1.0,0.0
0.9994270441857693,10011.0,1.0,0.0
1.0190075002535524,10012.0,1.0,0.0
1.0201704686292847,10011.0,1.0,0.0
