T,S,I,R
0.0,10000.0,1.0,0.0
0.1,10000.0,1.0,0.0
0.10035972288472672,10001.0,1.0,0.0
0.10623783372724198,10000.0,1.0,0.0
0.1087155664859278,10001.0,1.0,0.0
0.11562552002634806,10000.0,1.0,0.0
0.11644628895069489,10001.0,1.0,0.0
0.11998728857778267,10002.0,1.0,0.0
0.12057672498116752,10003.0,1.0,0.0
0.12510772665947,10002.0,1.0,0.0
0.12758584482212917,10001.0,1.0,0.0
0.13360659035447048,10000.0,1.0,0.0
0.135744649287978,9999.0,1.0,0.0
0.13734218964395922,10000.0,1.0,0.0
0.13815317414710898,10001.0,1.0,0.0
0.1383917235629711,10002.0,1.0,0.0
0.14015777872369006,10003.0,1.0,0.0
0.1425695886625212,10002.0,1.0,0.0
0.1462380019074218,10001.0,1.0,0.0
0.15143684319900003,10000.0,1.0,0.0
0.15279337915330143,10001.0,1.0,0.0
0.15441020096967326,10002.0,1.0,0.0
0.1561057389881511,10001.0,1.0,0.0
0.16196511374284164,10000.0,1.0,0.0
0.16210428474164273,9999.0,1.0,0.0
0.16925838131375748,9998.0,1.0,0.0
0.17326062759550864,9999.0,1.0,0.0
0.17349734368111963,10000.0,1.0,0.0
0.1739478442475673,9999.0,1.0,0.0
0.17484209625266522,10000.0,1.0,0.0
0.17503118373415155,10001.0,1.0,0.0
0.17592139094071088,10000.0,1.0,0.0
0.17958951158293288,10001.0,1.0,0.0
0.18305024212136872,10002.0,1.0,0.0
0.1858389801456377,10003.0,1.0,0.0
0.18701223504095008,10004.0,1.0,0.0
0.18731545355789372,10003.0,1.0,0.0
0.18931480492114494,10004.0,1.0,0.0
0.19206465268267883,10003.0,1.0,0.0
0.20526056825396521,10004.0,1.0,0.0
0.20852348479485647,10003.0,1.0,0.0
0.21283769831849816,10002.0,1.0,0.0
0.21395184879849194,10003.0,1.0,0.0
0.2228280909766463,10002.0,1.0,0.0
0.2278838040194648,10001.0,1.0,0.0
0.2278994688416304,10000.0,1.0,0.0
0.22880553617266847,9999.0,1.0,0.0
0.22963990566816234,9998.0,1.0,0.0
0.23509753271729952,9997.0,1.0,0.0
0.23799116162139825,9996.0,1.0,0.0
0.2423606066532614,9997.0,1.0,0.0
0.24384714886524125,9996.0,1.0,0.0
0.24963813757004855,9997.0,1.0,0.0
0.25364691754780266,9996.0,1.0,0.0
0.26052677957640874,9995.0,1.0,0.0
0.26136713887200513,9996.0,1.0,0.0
0.2643336220804486,9995.0,1.0,0.0
0.2643492180109835,9994.0,1.0,0.0
0.2657442429645457,9995.0,1.0,0.0
0.26616439246859563,9994.0,1.0,0.0
0.2662076408731674,9993.0,1.0,0.0
0.26881144245695554,9992.0,1.0,0.0
0.27879217599657014,9991.0,1.0,0.0
0.28544026301114817,9990.0,1.0,0.0
0.28835731098008965,9989.0,1.0,0.0
0.2887925354885682,9988.0,1.0,0.0
0.29457509793250247,9987.0,1.0,0.0
0.2957864423662839,9988.0,1.0,0.0
0.30002178794820566,9989.0,1.0,0.0
0.30015509940632856,9988.0,1.0,0.0
0.30049334567743463,9989.0,1.0,0.0
0.30707283740945646,9988.0,1.0,0.0
0.3083320360025335,9987.0,1.0,0.0
0.3234609869210306,9986.0,1.0,0.0
0.32819101330720607,9985.0,1.0,0.0
0.33250550714285293,9986.0,1.0,0.0
0.3382993333043861,9985.0,1.0,0.0
0.34214870822522264,9986.0,1.0,0.0
0.34624191725216724,9985.0,1.0,0.0
0.35118144896842296,9984.0,1.0,0.0
0.35469453274219637,9983.0,1.0,0.0
0.3547570929454282,9982.0,1.0,0.0
0.3584576863062185,9983.0,1.0,0.0
0.3646458122641727,9984.0,1.0,0.0
0.3647250661869538,9985.0,1.0,0.0
0.3694910207692743,9984.0,1.0,0.0
0.3726612707652842,9983.0,1.0,0.0
0.3733340512587697,9984.0,1.0,0.0
0.3762651340568013,9985.0,1.0,0.0
0.3783487510115148,9984.0,1.0,0.0
0.383214935828194,9985.0,1.0,0.0
0.39035313313211834,9986.0,1.0,0.0
0.3904578551093635,9987.0,1.0,0.0
0.39593848096077033,9986.0,1.0,0.0
0.3981179600078269,9987.0,1.0,0.0
0.40112457254184475,9988.0,1.0,0.0
0.40578041834515033,9987.0,1.0,0.0
0.41575495408431756,9986.0,1.0,0.0
0.4171441134687452,9985.0,1.0,0.0
0.41718883167865733,9984.0,1.0,0.0
0.4176362584651602,9985.0,1.0,0.0
0.4197982225022802,9984.0,1.0,0.0
