T,S,I,R
0.0,10000.0,1.0,0.0
0.1,10000.0,1.0,0.0
0.10067650152117695,10001.0,1.0,0.0
0.10206577250199549,10000.0,1.0,0.0
0.10521512438868635,10001.0,1.0,0.0
0.11116140210394465,10002.0,1.0,0.0
0.11173048574199722,10001.0,1.0,0.0
0.11689954751455953,10002.0,1.0,0.0
0.1179630786123081,10001.0,1.0,0.0
0.12140880270231558,10002.0,1.0,0.0
0.12355662556071499,10003.0,1.0,0.0
0.1351251518833536,10004.0,1.0,0.0
0.13674710277033583,10005.0,1.0,0.0
0.1457213261484114,10004.0,1.0,0.0
0.14604865234006467,10005.0,1.0,0.0
0.14828057216746252,10004.0,1.0,0.0
0.14985028141876156,10005.0,1.0,0.0
0.15048787146797996,10006.0,1.0,0.0
0.15278071729760753,10007.0,1.0,0.0
0.15566766268197071,10006.0,1.0,0.0
0.15593447198659188,10005.0,1.0,0.0
0.15793964864056145,10006.0,1.0,0.0
0.16273657008871206,10005.0,1.0,0.0
0.16446037618605153,10004.0,1.0,0.0
0.16464985946929536,10003.0,1.0,0.0
0.16586767482401843,10002.0,1.0,0.0
0.16707386445076322,10001.0,1.0,0.0
0.17165741418156827,10002.0,1.0,0.0
0.17660507356999783,10001.0,1.0,0.0
0.1799801306275809,10000.0,1.0,0.0
0.18174191538551687,9999.0,1.0,0.0
0.18418211657874772,10000.0,1.0,0.0
0.1894656616814473,9999.0,1.0,0.0
0.19158164506357783,9998.0,1.0,0.0
0.19277210377807869,9997.0,1.0,0.0
0.1939616594179558,9998.0,1.0,0.0
0.19894331166919105,9999.0,1.0,0.0
0.20652878896560173,9998.0,1.0,0.0
0.20773138316385537,9997.0,1.0,0.0
0.20806915109417223,9996.0,1.0,0.0
0.21164939299753172,9995.0,1.0,0.0
0.21308274970289348,9994.0,1.0,0.0
0.21309323650248096,9995.0,1.0,0.0
0.21380888392392622,9996.0,1.0,0.0
0.21804858491317092,9997.0,1.0,0.0
0.22205057137552656,9996.0,1.0,0.0
0.22403219632574506,9997.0,1.0,0.0
0.22473436851037287,9996.0,1.0,0.0
0.2255294272003403,9995.0,1.0,0.0
0.22626045122392022,9996.0,1.0,0.0
0.2272928649384787,9997.0,1.0,0.0
0.23229203689433003,9996.0,1.0,0.0
0.2339872829948123,9997.0,1.0,0.0
0.24096072574519425,9998.0,1.0,0.0
0.24224705528694077,9997.0,1.0,0.0
0.24498637417232585,9996.0,1.0,0.0
0.25203214609861146,9997.0,1.0,0.0
0.25289075725688503,9996.0,1.0,0.0
0.25476083157806045,9995.0,1.0,0.0
0.2554778621507548,9996.0,1.0,0.0
0.2594344486025546,9995.0,1.0,0.0
0.260579348103559,9996.0,1.0,0.0
0.2617126962623663,9997.0,1.0,0.0
0.26232132016644555,9996.0,1.0,0.0
0.26742529827266953,9995.0,1.0,0.0
0.27780914497037384,9994.0,1.0,0.0
0.28016955639930163,9993.0,1.0,0.0
0.2840524674048946,9994.0,1.0,0.0
0.28655296302046485,9995.0,1.0,0.0
0.28840745333238793,9994.0,1.0,0.0
0.2905306195158984,9995.0,1.0,0.0
0.2975959356376792,9994.0,1.0,0.0
0.29793260115523035,9995.0,1.0,0.0
0.3010787288504993,9994.0,1.0,0.0
0.3128573993082343,9993.0,1.0,0.0
0.3137219942486833,9992.0,1.0,0.0
0.31391333734005655,9993.0,1.0,0.0
0.3154481853618078,9992.0,1.0,0.0
0.31630543123806903,9991.0,1.0,0.0
0.32127493680682306,9990.0,1.0,0.0
0.3231555960607059,9989.0,1.0,0.0
0.3246620179408377,9990.0,1.0,0.0
0.3334967867696811,9989.0,1.0,0.0
0.33564004855760443,9990.0,1.0,0.0
0.33894901349139533,9989.0,1.0,0.0
0.3411492794708308,9988.0,1.0,0.0
0.342241589030144,9989.0,1.0,0.0
0.3475423477327319,9990.0,1.0,0.0
0.3488512276507055,9991.0,1.0,0.0
0.3504242507240614,9990.0,1.0,0.0
0.35320158776678484,9989.0,1.0,0.0
0.3564985025503017,9990.0,1.0,0.0
0.3576645690767162,9991.0,1.0,0.0
0.3605087845238536,9990.0,1.0,0.0
0.3654360454065545,9991.0,1.0,0.0
0.36662033813423806,9992.0,1.0,0.0
0.37204905192522786,9993.0,1.0,0.0
0.3747019816854335,9992.0,1.0,0.0
0.3756431641623526,9991.0,1.0,0.0
0.3762555975838071,9992.0,1.0,0.0
0.37943826863235014,9993.0,1.0,0.0
0.38188703872548124,9994.0,1.0,0.0
