T,S,I,R
0.0,10000.0,1.0,0.0
0.1,10000.0,1.0,0.0
0.1120048210768254,10001.0,1.0,0.0
0.12231907000562565,10002.0,1.0,0.0
0.13104728917286781,10003.0,1.0,0.0
0.1324698370631998,10002.0,1.0,0.0
0.13486125742301772,10003.0,1.0,0.0
0.14064755502345488,10004.0,1.0,0.0
0.1895837708177595,10005.0,1.0,0.0
0.20338831466499543,10006.0,1.0,0.0
0.20875429152835304,10005.0,1.0,0.0
0.21671104443020178,10004.0,1.0,0.0
0.21723813464902056,10005.0,1.0,0.0
0.25373203105321973,10004.0,1.0,0.0
0.26159699188153535,10005.0,1.0,0.0
0.2617086909867557,10006.0,1.0,0.0
0.2820318602985692,10007.0,1.0,0.0
0.2908438972186973,10006.0,1.0,0.0
0.2967635120436516,10005.0,1.0,0.0
0.3243494923981906,10004.0,1.0,0.0
0.32968322892865265,10005.0,1.0,0.0
0.33326423435342817,10006.0,1.0,0.0
0.3674920356320336,10005.0,1.0,0.0
0.37117441167893267,10006.0,1.0,0.0
0.38344530602278887,10007.0,1.0,0.0
0.3909015102537126,10008.0,1.0,0.0
0.3952602606112094,10009.0,1.0,0.0
0.3988499389719006,10010.0,1.0,0.0
0.4282519519234485,10009.0,1.0,0.0
0.4841008507407149,10008.0,1.0,0.0
0.49500586985747325,10009.0,1.0,0.0
0.5168500144198942,10010.0,1.0,0.0
0.562649552637004,10009.0,1.0,0.0
0.5634148945913178,10010.0,1.0,0.0
0.5799712606844677,10011.0,1.0,0.0
0.60427557680455,10010.0,1.0,0.0
0.6145860381612903,10011.0,1.0,0.0
0.6196766555524079,10010.0,1.0,0.0
0.6217825017624895,10009.0,1.0,0.0
0.6291152643796124,10010.0,1.0,0.0
0.6371331005024208,10011.0,1.0,0.0
0.6381559709437958,10012.0,1.0,0.0
0.6481048155077767,10013.0,1.0,0.0
0.6597165929033646,10012.0,1.0,0.0
0.6763183893034764,10013.0,1.0,0.0
0.6987141904291793,10014.0,1.0,0.0
0.7250866729973429,10013.0,1.0,0.0
0.7711421876446535,10012.0,1.0,0.0
0.7746903246082729,10011.0,1.0,0.0
0.7807488109939528,10012.0,1.0,0.0
0.7913453055335052,10013.0,1.0,0.0
0.8124903656245768,10014.0,1.0,0.0
0.8167482704623316,10013.0,1.0,0.0
0.8199891619357152,10012.0,1.0,0.0
0.8240131687139917,10013.0,1.0,0.0
0.828592227653627,10012.0,1.0,0.0
0.8328275347444366,10013.0,1.0,0.0
0.8421150566787146,10014.0,1.0,0.0
0.8541988779189285,10013.0,1.0,0.0
0.8629094108867459,10014.0,1.0,0.0
0.878887680338275,10013.0,1.0,0.0
0.8830247153717331,10014.0,1.0,0.0
0.8864936221108732,10013.0,1.0,0.0
0.8955666115304789,10012.0,1.0,0.0
0.9084476987478409,10011.0,1.0,0.0
0.9158112693492481,10010.0,1.0,0.0
0.947851873064074,10011.0,1.0,0.0
0.9487400563886211,10012.0,1.0,0.0
0.9521793590127027,10011.0,1.0,0.0
0.9667547029187165,10010.0,1.0,0.0
0.9801491962784459,10009.0,1.0,0.0
0.9807256480923631,10008.0,1.0,0.0
1.0079793996440398,10007.0,1.0,0.0
1.0262542511676378,10008.0,1.0,0.0
1.0389716311170367,10007.0,1.0,0.0
1.0634662022382282,10008.0,1.0,0.0
1.0767358265504672,10009.0,1.0,0.0
1.1077792333639576,10008.0,1.0,0.0
1.1555080480381614,10009.0,1.0,0.0
1.1583244831934716,10008.0,1.0,0.0
1.1602182892925914,10009.0,1.0,0.0
1.1687238522287013,10008.0,1.0,0.0
1.1735996238334323,10009.0,1.0,0.0
1.184308115579823,10008.0,1.0,0.0
1.186795128491427,10009.0,1.0,0.0
1.2124714536178731,10008.0,1.0,0.0
1.2163990482244809,10007.0,1.0,0.0
1.228000579313713,10006.0,1.0,0.0
1.2502361412520648,10005.0,1.0,0.0
1.2575517737538628,10004.0,1.0,0.0
1.260618234057665,10005.0,1.0,0.0
1.2673002093314918,10006.0,1.0,0.0
1.278172109133919,10005.0,1.0,0.0
1.2951822732078881,10004.0,1.0,0.0
1.2986395784952718,10005.0,1.0,0.0
1.3140061480209762,10006.0,1.0,0.0
1.3165964203091958,10007.0,1.0,0.0
1.354239816386913,10008.0,1.0,0.0
1.3594559306943161,10007.0,1.0,0.0
1.3681631741923792,10006.0,1.0,0.0
1.3724908577378756,10005.0,1.0,0.0
1.377655003031661,10006.0,1.0,0.0
1.3813743543099066,10005.0,1.0,0.0
