T,S,I,R
0.0,10000.0,1.0,0.0
0.1,10000.0,1.0,0.0
0.11951458163412655,10001.0,1.0,0.0
0.14633818273693777,10000.0,1.0,0.0
0.15945048304371462,9999.0,1.0,0.0
0.16601174282999107,9998.0,1.0,0.0
0.17113604428755885,9999.0,1.0,0.0
0.1715270113339753,9998.0,1.0,0.0
0.1767064472980059,9997.0,1.0,0.0
0.18837640372329773,9998.0,1.0,0.0
0.2170430057019416,9999.0,1.0,0.0
0.22486325325731976,9998.0,1.0,0.0
0.22931801557186032,9999.0,1.0,0.0
0.23741554492124747,9998.0,1.0,0.0
0.2468219690438395,9997.0,1.0,0.0
0.2478397004747144,9998.0,1.0,0.0
0.25576489889625337,9997.0,1.0,0.0
0.26076192599138986,9996.0,1.0,0.0
0.264282898473636,9997.0,1.0,0.0
0.26644729737899653,9998.0,1.0,0.0
0.2685554876692136,9997.0,1.0,0.0
0.27857170951968313,9996.0,1.0,0.0
0.29696473470454293,9997.0,1.0,0.0
0.29701425602086623,9996.0,1.0,0.0
0.3027220359911055,9997.0,1.0,0.0
0.30585868720659193,9998.0,1.0,0.0
0.3384749880619437,9999.0,1.0,0.0
0.3449004118308006,9998.0,1.0,0.0
0.35600076818081183,9999.0,1.0,0.0
0.3573112410661012,9998.0,2.0,0.0
0.3619347085615112,9997.0,2.0,0.0
0.37332347026614054,9998.0,2.0,0.0
0.38724617614867723,9997.0,2.0,0.0
0.38969793700980093,9996.0,2.0,0.0
0.400399384092286,9997.0,2.0,0.0
0.4097171443915417,9996.0,2.0,0.0
0.41805649353634805,9995.0,2.0,0.0
0.42043714161578366,9994.0,2.0,0.0
0.4218778630012512,9995.0,2.0,0.0
0.4231724671491528,9996.0,2.0,0.0
0.4348451601219259,9995.0,2.0,0.0
0.442149027068353,9994.0,2.0,0.0
0.4445812122151456,9995.0,2.0,0.0
0.44499009580341276,9994.0,2.0,0.0
0.4547656793655634,9995.0,2.0,0.0
0.461826762446282,9994.0,2.0,0.0
0.46251282866487503,9993.0,2.0,0.0
0.4670753156588304,9994.0,2.0,0.0
0.4713658032339156,9995.0,2.0,0.0
0.47644111049155513,9994.0,2.0,0.0
0.47965534033112234,9995.0,2.0,0.0
0.4815379196950682,9996.0,2.0,0.0
0.5131658757586216,9997.0,2.0,0.0
0.5181161848880148,9998.0,2.0,0.0
0.5211040788223511,9999.0,2.0,0.0
0.5276602781726107,10000.0,2.0,0.0
0.5306681731595987,10001.0,2.0,0.0
0.5491025071421365,10002.0,2.0,0.0
0.5607146098354441,10003.0,2.0,0.0
0.5637439498108281,10004.0,2.0,0.0
0.5720677220438728,10005.0,2.0,0.0
0.5753778823817792,10004.0,2.0,0.0
0.5898750563199208,10005.0,2.0,0.0
0.5986591970486986,10004.0,2.0,0.0
0.6015722288186507,10005.0,2.0,0.0
0.6143592137660794,10006.0,2.0,0.0
0.6229943387063076,10007.0,2.0,0.0
0.6348004051556927,10006.0,2.0,0.0
0.6354552452824611,10007.0,2.0,0.0
0.6356160177976601,10006.0,2.0,0.0
0.6427411298186199,10007.0,2.0,0.0
0.6517482834782551,10006.0,2.0,0.0
0.661432731910833,10007.0,2.0,0.0
0.6970442411381949,10008.0,2.0,0.0
0.6995723584965788,10007.0,2.0,0.0
0.7033226202889807,10008.0,2.0,0.0
0.7132346872313509,10009.0,2.0,0.0
0.7267487649322143,10008.0,2.0,0.0
0.7345091904237561,10009.0,2.0,0.0
0.7452907026473036,10008.0,2.0,0.0
0.7480687905539534,10007.0,2.0,0.0
0.7577751128155534,10006.0,2.0,0.0
0.7674240512630882,10005.0,2.0,0.0
0.7697346582888333,10004.0,2.0,0.0
0.7966920793456965,10005.0,2.0,0.0
0.7982569026984463,10006.0,2.0,0.0
0.8265063965661007,10007.0,2.0,0.0
0.833314378576676,10008.0,2.0,0.0
0.8360530825831113,10009.0,2.0,0.0
0.8536283785844293,10010.0,2.0,0.0
0.8541077757115738,10011.0,2.0,0.0
0.8668669440751899,10010.0,2.0,0.0
0.8730934791726952,10009.0,2.0,0.0
0.8779732466605882,10010.0,2.0,0.0
0.9142139494574038,10009.0,2.0,0.0
0.9225510516457209,10008.0,2.0,0.0
0.9376541574737385,10007.0,2.0,0.0
0.9380082643258701,10006.0,2.0,0.0
0.9396545903063308,10005.0,2.0,0.0
0.9576145091103372,10006.0,2.0,0.0
0.9640665801295222,10007.0,2.0,0.0
0.9809545569794687,10008.0,2.0,0.0
0.982397701561458,10009.0,2.0,0.0
