T,S,I,R
0.0,10000.0,1.0,0.0
0.1,10000.0,1.0,0.0
0.10563489201917281,9999.0,1.0,0.0
0.11665412033207508,10000.0,1.0,0.0
0.12097238512640672,9999.0,1.0,0.0
0.13153458627400144,9998.0,1.0,0.0
0.1338589916123086,9997.0,1.0,0.0
0.14545474636826564,9998.0,1.0,0.0
0.1556241376867796,9997.0,1.0,0.0
0.15681901013421817,9998.0,1.0,0.0
0.165566290515671,9997.0,1.0,0.0
0.17458599395548258,9996.0,1.0,0.0
0.17544066986664425,9997.0,1.0,0.0
0.20080174985510202,9998.0,1.0,0.0
0.21509197218331735,9997.0,1.0,0.0
0.23221478507580845,9996.0,1.0,0.0
0.27664527671338157,9997.0,1.0,0.0
0.2815501385237424,9996.0,1.0,0.0
0.29790417217944287,9997.0,1.0,0.0
0.2991897234766022,9996.0,1.0,0.0
0.31331783538287217,9995.0,1.0,0.0
0.31628978395533264,9996.0,1.0,0.0
0.32129539240814947,9995.0,1.0,0.0
0.3261046579337838,9994.0,1.0,0.0
0.34781206754874544,9993.0,1.0,0.0
0.3773089282957421,9992.0,1.0,0.0
0.3776081001270486,9991.0,1.0,0.0
0.3966055927533775,9990.0,1.0,0.0
0.39987058031346684,9991.0,1.0,0.0
0.4083802652883958,9992.0,1.0,0.0
0.40929202073393034,9991.0,1.0,0.0
0.4204706805771074,9992.0,1.0,0.0
0.43806055328510474,9993.0,1.0,0.0
0.44046956797639814,9994.0,1.0,0.0
0.45009310517102363,9995.0,1.0,0.0
0.4533905382309001,9996.0,1.0,0.0
0.4636256434999486,9995.0,1.0,0.0
0.4744593780097543,9994.0,1.0,0.0
0.4774673543281043,9993.0,1.0,0.0
0.48045931607230924,9992.0,1.0,0.0
0.4829740561069459,9991.0,1.0,0.0
0.5030945706844387,9992.0,1.0,0.0
0.5036845607791418,9991.0,1.0,0.0
0.5121096451214234,9992.0,1.0,0.0
0.5133601883168716,9993.0,1.0,0.0
0.5190201044154428,9994.0,1.0,0.0
0.5266186011302787,9993.0,1.0,0.0
0.5322465095814048,9992.0,1.0,0.0
0.537492549895833,9991.0,1.0,0.0
0.5448155945842391,9990.0,1.0,0.0
0.5504158295139381,9991.0,1.0,0.0
0.5566142726511986,9992.0,1.0,0.0
0.5573678948617303,9991.0,1.0,0.0
0.5699665385979925,9990.0,1.0,0.0
0.583885124624718,9989.0,1.0,0.0
0.5936599160910174,9990.0,1.0,0.0
0.6029754488460236,9991.0,1.0,0.0
0.6221806614577922,9992.0,1.0,0.0
0.6601284818935224,9991.0,1.0,0.0
0.6605668531850729,9992.0,1.0,0.0
0.6606569580305919,9993.0,1.0,0.0
0.6674462965827989,9994.0,1.0,0.0
0.7040132437596971,9995.0,1.0,0.0
0.7082665349205861,9996.0,1.0,0.0
0.7137712332004496,9995.0,1.0,0.0
0.717355895067224,9994.0,1.0,0.0
0.7191952556512802,9995.0,1.0,0.0
0.7381876980246568,9994.0,1.0,0.0
0.7385844229639044,9995.0,1.0,0.0
0.7627247204001311,9996.0,1.0,0.0
0.7814291596605732,9997.0,1.0,0.0
0.797082998143787,9998.0,1.0,0.0
0.7980251016584203,9999.0,1.0,0.0
0.8039261622434373,10000.0,1.0,0.0
0.8381009401042901,10001.0,1.0,0.0
0.8393332481436655,10002.0,1.0,0.0
0.8545602084305417,10001.0,1.0,0.0
0.877663353396654,10000.0,1.0,0.0
0.9170024876264248,10001.0,1.0,0.0
0.9186902822472567,10000.0,1.0,0.0
0.9317468364992353,9999.0,1.0,0.0
0.9590759187987109,10000.0,1.0,0.0
0.9835807688315813,9999.0,1.0,0.0
0.9948597605255508,10000.0,1.0,0.0
0.9986556454826284,9999.0,1.0,0.0
1.0435459621172025,9998.0,1.0,0.0
1.0455255297348052,9997.0,1.0,0.0
1.0462881948831642,9996.0,1.0,0.0
1.0681624940564132,9997.0,1.0,0.0
1.083254434603865,9998.0,1.0,0.0
1.0906510263381473,9997.0,1.0,0.0
1.1129670142477792,9998.0,1.0,0.0
1.11789582968575,9997.0,1.0,0.0
1.120555858920574,9996.0,1.0,0.0
1.1265183531643443,9997.0,1.0,0.0
1.128461805937791,9998.0,1.0,0.0
1.1448669911786835,9997.0,1.0,0.0
1.158298518236657,9996.0,1.0,0.0
1.1585446165996867,9997.0,1.0,0.0
1.167908608095876,9998.0,1.0,0.0
1.1733643196884862,9997.0,1.0,0.0
1.1858391583118448,9996.0,1.0,0.0
1.2093958927956165,9997.0,1.0,0.0
