T,S,I,R
0.0,10000.0,1.0,0.0
0.1,10000.0,1.0,0.0
0.10276374115479536,9999.0,1.0,0.0
0.10454127913527063,9998.0,1.0,0.0
0.1084677722971349,9999.0,1.0,0.0
0.11337419821914134,10000.0,1.0,0.0
0.11704089631111177,10001.0,1.0,0.0
0.12493544515229886,10000.0,1.0,0.0
0.12525417273076772,10001.0,1.0,0.0
0.12916239889696804,10000.0,1.0,0.0
0.13465658921632515,9999.0,1.0,0.0
0.13513452780401047,9998.0,1.0,0.0
0.13636494931593904,9999.0,1.0,0.0
0.1471769636308748,9998.0,1.0,0.0
0.14863908059610678,9999.0,1.0,0.0
0.14893054933532773,10000.0,1.0,0.0
0.1532236252117916,9999.0,1.0,0.0
0.1551056256215402,10000.0,1.0,0.0
0.16610016111199513,10001.0,1.0,0.0
0.17929084690628533,10002.0,1.0,0.0
0.1863966603699433,10003.0,1.0,0.0
0.18742022082935475,10002.0,1.0,0.0
0.1889450963098847,10003.0,1.0,0.0
0.1970223792870108,10002.0,1.0,0.0
0.20012501659965623,10001.0,1.0,0.0
0.20883993936009135,10002.0,1.0,0.0
0.20926042320412389,10001.0,1.0,0.0
0.21225208510693258,10002.0,1.0,0.0
0.2128219459791253,10001.0,1.0,0.0
0.21380079814457048,10000.0,1.0,0.0
0.21426860570339448,9999.0,1.0,0.0
0.21526563835172913,10000.0,1.0,0.0
0.22165544375809054,9999.0,1.0,0.0
0.2254935707219189,9998.0,1.0,0.0
0.22627811593886657,9997.0,1.0,0.0
0.2284137849479795,9996.0,1.0,0.0
0.23047838583807434,9995.0,1.0,0.0
0.23272520382050357,9994.0,1.0,0.0
0.2350324415977793,9995.0,1.0,0.0
0.2352990496703964,9994.0,1.0,0.0
0.2495617481259678,9995.0,1.0,0.0
0.2537384279609942,9994.0,1.0,0.0
0.2555568252747172,9995.0,1.0,0.0
0.25681211699636675,9994.0,1.0,0.0
0.25918837893250957,9993.0,1.0,0.0
0.2602613210588481,9992.0,1.0,0.0
0.2645547629690011,9991.0,1.0,0.0
0.26838986690195277,9992.0,1.0,0.0
0.26978254745832136,9993.0,1.0,0.0
0.270256949196555,9994.0,1.0,0.0
0.27317114306997337,9993.0,1.0,0.0
0.2761567687230554,9992.0,1.0,0.0
0.27932172602406496,9991.0,1.0,0.0
0.28328403793639295,9992.0,1.0,0.0
0.28516033613328234,9991.0,1.0,0.0
0.2952774422250758,9992.0,1.0,0.0
0.29668134684425324,9993.0,1.0,0.0
0.29864411707007876,9992.0,1.0,0.0
0.29895344059647755,9993.0,1.0,0.0
0.3062598136473767,9992.0,1.0,0.0
0.31305507801565996,9991.0,1.0,0.0
0.31514116492447025,9990.0,1.0,0.0
0.31886701731947015,9989.0,1.0,0.0
0.32093835775768037,9990.0,1.0,0.0
0.3217878460924494,9989.0,1.0,0.0
0.3227234946500279,9990.0,1.0,0.0
0.32297090006160595,9991.0,1.0,0.0
0.3245993497749079,9992.0,1.0,0.0
0.32937911818884835,9993.0,1.0,0.0
0.33187554977450795,9994.0,1.0,0.0
0.3327647395296856,9995.0,1.0,0.0
0.335186589318546,9996.0,1.0,0.0
0.33766713324650455,9995.0,1.0,0.0
0.3394974080592718,9996.0,1.0,0.0
0.3416279500279123,9997.0,1.0,0.0
0.3417127933131111,9998.0,1.0,0.0
0.3461783390465301,9999.0,1.0,0.0
0.346458427083622,9998.0,1.0,0.0
0.3491356988839481,9997.0,1.0,0.0
0.35267945690726404,9996.0,1.0,0.0
0.3556801098518379,9995.0,1.0,0.0
0.3607304309758657,9994.0,1.0,0.0
0.3608477599688048,9995.0,1.0,0.0
0.36347553805846455,9994.0,1.0,0.0
0.3671269423051572,9995.0,1.0,0.0
0.3692070312151329,9994.0,1.0,0.0
0.37008266921043587,9993.0,1.0,0.0
0.37449224283730065,9992.0,1.0,0.0
0.3765741194107946,9991.0,1.0,0.0
0.3781717301867122,9992.0,1.0,0.0
0.38382366085516373,9993.0,1.0,0.0
0.3863313284007689,9994.0,1.0,0.0
0.39929380899032785,9995.0,1.0,0.0
0.40112252062532167,9994.0,1.0,0.0
0.4013567442233373,9995.0,1.0,0.0
0.40184803264647656,9996.0,1.0,0.0
0.4038111947832173,9995.0,1.0,0.0
0.40966850859196474,9996.0,1.0,0.0
0.41023038568011017,9995.0,1.0,0.0
0.4145433332344933,9996.0,1.0,0.0
0.4146533766983787,9995.0,1.0,0.0
0.41586665142892437,9996.0,1.0,0.0
