T,S,I,R
0.0,10000.0,1.0,0.0
0.1,10000.0,1.0,0.0
0.10567042657132691,9999.0,1.0,0.0
0.17733514492587416,10000.0,1.0,0.0
0.18216241436643005,9999.0,1.0,0.0
0.1825942578828458,9998.0,1.0,0.0
0.19991914225875457,9999.0,1.0,0.0
0.20512677498428777,10000.0,1.0,0.0
0.2126597007408415,9999.0,1.0,0.0
0.21964527340711806,10000.0,1.0,0.0
0.22927295662428404,9999.0,1.0,0.0
0.2442949115349788,9998.0,1.0,0.0
0.2570852356376973,9997.0,1.0,0.0
0.27523650158123114,9998.0,1.0,0.0
0.2933253516010646,9999.0,1.0,0.0
0.2942983892601629,10000.0,1.0,0.0
0.30568059362475886,10001.0,1.0,0.0
0.3134678804633879,10002.0,1.0,0.0
0.3160976830951636,10003.0,1.0,0.0
0.32189360360614394,10004.0,1.0,0.0
0.3231300246809636,10005.0,1.0,0.0
0.3386250208497314,10004.0,1.0,0.0
0.3563704915781761,10003.0,1.0,0.0
0.3724232058638435,10004.0,1.0,0.0
0.38179655541839946,10005.0,1.0,0.0
0.41813336313737365,10006.0,1.0,0.0
0.4323540635537346,10005.0,1.0,0.0
0.4335321949973585,10004.0,1.0,0.0
0.43358762502835385,10003.0,1.0,0.0
0.44557328706721056,10004.0,1.0,0.0
0.4512041978520901,10005.0,1.0,0.0
0.45432810170836685,10006.0,1.0,0.0
0.4629502311402692,10005.0,1.0,0.0
0.4646108785815107,10006.0,1.0,0.0
0.4658177364727904,10005.0,1.0,0.0
0.4717837486258025,10006.0,1.0,0.0
0.4803574580060889,10007.0,1.0,0.0
0.48071382503662885,10006.0,1.0,0.0
0.48925078276995143,10007.0,1.0,0.0
0.5031212139011475,10006.0,1.0,0.0
0.5064677836397774,10007.0,1.0,0.0
0.5198371623174315,10006.0,1.0,0.0
0.5303831630581382,10005.0,1.0,0.0
0.5359906427808121,10004.0,1.0,0.0
0.5405040000008264,10005.0,1.0,0.0
0.5417060561886391,10006.0,1.0,0.0
0.5554383416563438,10005.0,1.0,0.0
0.556873519918423,10006.0,1.0,0.0
0.5632819886662804,10005.0,1.0,0.0
0.5887430512388138,10006.0,1.0,0.0
0.5997614660124574,10005.0,1.0,0.0
0.6405930338290787,10004.0,1.0,0.0
0.6479528001664424,10005.0,1.0,0.0
0.6831177714136137,10004.0,1.0,0.0
0.7026557116733119,10003.0,1.0,0.0
0.717669403934756,10004.0,1.0,0.0
0.7374446458149205,10003.0,1.0,0.0
0.7475496532906809,10002.0,1.0,0.0
0.765443567008301,10003.0,1.0,0.0
0.7804243280037457,10002.0,1.0,0.0
0.7813307515056865,10001.0,1.0,0.0
0.8073116226046805,10002.0,1.0,0.0
0.8094920409305311,10001.0,1.0,0.0
0.8280210936715662,10000.0,1.0,0.0
0.8358841923534679,10001.0,1.0,0.0
0.8485976850079184,10002.0,1.0,0.0
0.852097010234594,10003.0,1.0,0.0
0.8546960993938618,10004.0,1.0,0.0
0.8564310109358704,10005.0,1.0,0.0
0.8698677326118575,10004.0,1.0,0.0
0.8707605274428021,10003.0,1.0,0.0
0.8763341076130069,10004.0,1.0,0.0
0.8832112448424269,10005.0,1.0,0.0
0.9099490106024041,10004.0,1.0,0.0
0.9241734319630559,10005.0,1.0,0.0
0.9277899263778522,10004.0,1.0,0.0
0.9280347710036587,10003.0,1.0,0.0
0.964296809650606,10002.0,1.0,0.0
0.9690161561707811,10003.0,1.0,0.0
0.9940640003539932,10004.0,1.0,0.0
0.9974665669369419,10005.0,1.0,0.0
0.9978939740671451,10004.0,1.0,0.0
1.0195860469125217,10003.0,1.0,0.0
1.0270657443869862,10002.0,1.0,0.0
1.0272934145897223,10003.0,1.0,0.0
1.0293425642522696,10002.0,1.0,0.0
1.0335946181799738,10003.0,1.0,0.0
1.0342402838751623,10002.0,1.0,0.0
1.0784893242176126,10003.0,1.0,0.0
1.0831639812390075,10004.0,1.0,0.0
1.0846194019171267,10005.0,1.0,0.0
1.0859818666114056,10006.0,1.0,0.0
1.0931912987110493,10005.0,1.0,0.0
1.1364968415619068,10006.0,1.0,0.0
1.1410764759809646,10007.0,1.0,0.0
1.144211646855947,10006.0,1.0,0.0
1.1467920866713954,10007.0,1.0,0.0
1.149592379299146,10006.0,1.0,0.0
1.1624089800023911,10007.0,1.0,0.0
1.1626035251692666,10008.0,1.0,0.0
1.1754109111290716,10007.0,1.0,0.0
1.1764937328248657,10006.0,1.0,0.0
1.1955140661632333,10007.0,1.0,0.0
