T,S,I,R
0.0,10000.0,1.0,0.0
0.1,10000.0,1.0,0.0
0.10178010380817117,9999.0,1.0,0.0
0.11259718342093697,10000.0,1.0,0.0
0.11311102546830785,9999.0,1.0,0.0
0.12997590290660166,9998.0,1.0,0.0
0.13833263550614586,9997.0,1.0,0.0
0.1395953076525978,9998.0,1.0,0.0
0.16061685272439627,9997.0,1.0,0.0
0.1647151663095934,9998.0,1.0,0.0
0.17028286741876295,9997.0,1.0,0.0
0.192686772823876,9996.0,1.0,0.0
0.2077804817694564,9997.0,1.0,0.0
0.2146129917776108,9998.0,1.0,0.0
0.2225984086876322,9997.0,1.0,0.0
0.22307726406230444,9998.0,1.0,0.0
0.2256418830277775,9997.0,1.0,0.0
0.2277802092804057,9996.0,1.0,0.0
0.23133017799450636,9995.0,1.0,0.0
0.23428640230135658,9994.0,1.0,0.0
0.24361995436086387,9995.0,1.0,0.0
0.2573486073144709,9994.0,1.0,0.0
0.2843847973628724,9993.0,1.0,0.0
0.28633075292781657,9994.0,1.0,0.0
0.2904915106834192,9995.0,1.0,0.0
0.3162917479969955,9996.0,1.0,0.0
0.32529615557161407,9997.0,1.0,0.0
0.3288577429279766,9998.0,1.0,0.0
0.3451005623123163,9997.0,1.0,0.0
0.34799320838596737,9996.0,1.0,0.0
0.3735984309628356,9995.0,1.0,0.0
0.39362530183269784,9996.0,1.0,0.0
0.4016745616170141,9997.0,1.0,0.0
0.4139632704318054,9996.0,1.0,0.0
0.4152070838460515,9995.0,1.0,0.0
0.41938886488694704,9994.0,1.0,0.0
0.43817919793740845,9995.0,1.0,0.0
0.46016846294585045,9994.0,1.0,0.0
0.48631222951766195,9993.0,1.0,0.0
0.4888132934563084,9992.0,1.0,0.0
0.5031821226994853,9993.0,1.0,0.0
0.5047846630012551,9992.0,1.0,0.0
0.5061405238657609,9993.0,1.0,0.0
0.5062326206802068,9992.0,1.0,0.0
0.5070480296593678,9991.0,1.0,0.0
0.5196372381443032,9990.0,1.0,0.0
0.5230486614281137,9989.0,1.0,0.0
0.5390451916203335,9990.0,1.0,0.0
0.5531462726312506,9991.0,1.0,0.0
0.5792351950769812,9990.0,1.0,0.0
0.5894360779461992,9991.0,1.0,0.0
0.6188555688086188,9992.0,1.0,0.0
0.6314987315378979,9991.0,1.0,0.0
0.643746984804703,9992.0,1.0,0.0
0.6472636608554823,9991.0,1.0,0.0
0.6483434943947578,9992.0,1.0,0.0
0.6553065090571187,9993.0,1.0,0.0
0.6837230845119132,9992.0,1.0,0.0
0.6996914943694783,9991.0,1.0,0.0
0.7087986196158798,9992.0,1.0,0.0
0.7145469418820919,9991.0,1.0,0.0
0.7152406384116767,9992.0,1.0,0.0
0.7218258830741868,9993.0,1.0,0.0
0.7273813394987713,9992.0,1.0,0.0
0.7320037834601424,9991.0,1.0,0.0
0.738189520397338,9992.0,1.0,0.0
0.7408211324380082,9991.0,1.0,0.0
0.7454062004979795,9992.0,1.0,0.0
0.7684675893171518,9991.0,1.0,0.0
0.7756436247570986,9992.0,1.0,0.0
0.7861030908195935,9991.0,1.0,0.0
0.7902149446968215,9992.0,1.0,0.0
0.8268504443405935,9993.0,1.0,0.0
0.8338444438760148,9994.0,1.0,0.0
0.8348497233712427,9993.0,1.0,0.0
0.8607993764546088,9994.0,1.0,0.0
0.8609129325537003,9993.0,1.0,0.0
0.8664632539344715,9994.0,1.0,0.0
0.8710647953926095,9995.0,1.0,0.0
0.8891370775906589,9996.0,1.0,0.0
0.8923056297110448,9995.0,1.0,0.0
0.9037314222772758,9996.0,1.0,0.0
0.904301663149886,9995.0,1.0,0.0
0.9046076280506398,9994.0,1.0,0.0
0.9196217570893689,9995.0,1.0,0.0
0.9518621751158918,9996.0,1.0,0.0
0.9542473510149363,9997.0,1.0,0.0
0.9658022186988164,9998.0,1.0,0.0
0.9742934891839931,9997.0,1.0,0.0
0.984650158794356,9998.0,1.0,0.0
0.9889296298378841,9997.0,1.0,0.0
1.0013451064496997,9996.0,1.0,0.0
1.0051649709616033,9997.0,1.0,0.0
1.0161569914009407,9996.0,1.0,0.0
1.0489965357787632,9995.0,1.0,0.0
1.0522518129565939,9994.0,1.0,0.0
1.0649291440721282,9993.0,1.0,0.0
1.0698386045457224,9992.0,1.0,0.0
1.0734736175592476,9993.0,1.0,0.0
1.0790527710253497,9992.0,1.0,0.0
1.0898066968717106,9993.0,1.0,0.0
1.0967272914119566,9992.0,1.0,0.0
