T,S,I,R
0.0,10000.0,1.0,0.0
0.1,10000.0,1.0,0.0
0.10232714823217205,10001.0,1.0,0.0
0.10876237816312558,10002.0,1.0,0.0
0.13541894935000764,10003.0,1.0,0.0
0.1609267442399069,10004.0,1.0,0.0
0.16488229221709855,10003.0,1.0,0.0
0.168445973076117,10002.0,1.0,0.0
0.17627707887119662,10001.0,1.0,0.0
0.18107061958075904,10002.0,1.0,0.0
0.18115565595291813,10003.0,1.0,0.0
0.19218428592692938,10004.0,1.0,0.0
0.20556483782302407,10003.0,1.0,0.0
0.21875862192326223,10004.0,1.0,0.0
0.22127621209926412,10005.0,1.0,0.0
0.22355103996547765,10006.0,1.0,0.0
0.23521793858705792,10007.0,1.0,0.0
0.23637133431957244,10006.0,1.0,0.0
0.2421373178031071,10005.0,1.0,0.0
0.2441109720439205,10004.0,1.0,0.0
0.27383723196076615,10003.0,1.0,0.0
0.28976735114917845,10004.0,1.0,0.0
0.3137518930955731,10005.0,1.0,0.0
0.3181488450364361,10006.0,1.0,0.0
0.3181611046990921,10005.0,1.0,0.0
0.3257115465906032,10004.0,1.0,0.0
0.3283688539839712,10003.0,1.0,0.0
0.35424291940077085,10002.0,1.0,0.0
0.3694395940528745,10003.0,1.0,0.0
0.3859009702795178,10002.0,1.0,0.0
0.39213411415832156,10001.0,1.0,0.0
0.4242652090419744,10002.0,1.0,0.0
0.4264769145152036,10001.0,1.0,0.0
0.4267148943985902,10002.0,1.0,0.0
0.4452236146100563,10001.0,1.0,0.0
0.4484011856250151,10002.0,1.0,0.0
0.46474522863773077,10001.0,1.0,0.0
0.4664649502855357,10002.0,1.0,0.0
0.4669067823005237,10003.0,1.0,0.0
0.4832187581990485,10002.0,1.0,0.0
0.49022244189849723,10003.0,1.0,0.0
0.49270763973657283,10002.0,1.0,0.0
0.510116828024079,10001.0,1.0,0.0
0.5104989561231233,10000.0,1.0,0.0
0.5188880241890578,9999.0,1.0,0.0
0.5388023432997076,10000.0,1.0,0.0
0.5624526050399555,9999.0,1.0,0.0
0.5817365443525301,10000.0,1.0,0.0
0.607024824054482,9999.0,1.0,0.0
0.6161620333347065,10000.0,1.0,0.0
0.6216901037943391,9999.0,1.0,0.0
0.6233329877349182,10000.0,1.0,0.0
0.6306677424459519,9999.0,1.0,0.0
0.670154878685074,9998.0,1.0,0.0
0.6833499955025701,9999.0,1.0,0.0
0.6917722742945522,10000.0,1.0,0.0
0.7012298482883467,9999.0,1.0,0.0
0.7083975737794884,9998.0,1.0,0.0
0.7316058027695449,9997.0,1.0,0.0
0.7383304132702968,9998.0,1.0,0.0
0.756170966698453,9997.0,1.0,0.0
0.757029867264748,9998.0,1.0,0.0
0.7722263648635525,9999.0,1.0,0.0
0.7908375903977853,10000.0,1.0,0.0
0.8127832604746256,9999.0,1.0,0.0
0.8127874332563152,9998.0,1.0,0.0
0.8250224466381293,9997.0,1.0,0.0
0.8268114253270329,9998.0,1.0,0.0
0.8415748596986695,9999.0,1.0,0.0
0.8457345107005466,10000.0,1.0,0.0
0.8466389920856969,9999.0,1.0,0.0
0.8474071258050418,9998.0,1.0,0.0
0.8590801695597864,9999.0,1.0,0.0
0.8630517297754555,9998.0,1.0,0.0
0.866614962431841,9999.0,1.0,0.0
0.8681929013682806,9998.0,1.0,0.0
0.9030314546249335,9997.0,1.0,0.0
0.9054556518065511,9996.0,1.0,0.0
0.9060805079657653,9997.0,1.0,0.0
0.9080202345045624,9996.0,1.0,0.0
0.9101206054142081,9995.0,1.0,0.0
0.9257136352659477,9994.0,1.0,0.0
0.9396206332740011,9995.0,1.0,0.0
0.9406039490504843,9994.0,1.0,0.0
0.9463668917586506,9993.0,1.0,0.0
0.9470708849397496,9992.0,1.0,0.0
0.9748194866738334,9991.0,1.0,0.0
0.975041036710605,9992.0,1.0,0.0
0.9852450074854625,9991.0,1.0,0.0
0.9959738957144706,9992.0,1.0,0.0
1.0132286837167,9991.0,1.0,0.0
1.0193826570665865,9992.0,1.0,0.0
1.0342011572985133,9991.0,1.0,0.0
1.0538838199156764,9990.0,1.0,0.0
1.0546594141710293,9991.0,1.0,0.0
1.0550633503651343,9992.0,1.0,0.0
1.0596436409976415,9993.0,1.0,0.0
1.06727925759368,9992.0,1.0,0.0
1.0756200703314913,9993.0,1.0,0.0
1.078003019702062,9994.0,1.0,0.0
1.0806256664790224,9995.0,1.0,0.0
1.107414338757279,9996.0,1.0,0.0
1.1231331682663477,9997.0,1.0,0.0
