T,S,I,R
0.0,10000.0,1.0,0.0
0.1,10000.0,1.0,0.0
0.11992852738012842,9999.0,1.0,0.0
0.13739512848399585,9998.0,1.0,0.0
0.13767080341625923,9997.0,1.0,0.0
0.1433110534017118,9996.0,1.0,0.0
0.16179451899259095,9995.0,1.0,0.0
0.18355119294505357,9996.0,1.0,0.0
0.19324750044015263,9997.0,1.0,0.0
0.21005922753676376,9996.0,1.0,0.0
0.2234073064452543,9997.0,1.0,0.0
0.23886086293293893,9998.0,1.0,0.0
0.24809488957389156,9999.0,1.0,0.0
0.25986190471419435,10000.0,1.0,0.0
0.31585484486497234,9999.0,1.0,0.0
0.32704327486473106,10000.0,1.0,0.0
0.33074727531334686,9999.0,1.0,0.0
0.33921030710383043,10000.0,1.0,0.0
0.3835597019501287,9999.0,1.0,0.0
0.3913856818828143,10000.0,1.0,0.0
0.39956444450426715,10001.0,1.0,0.0
0.40402737910712794,10002.0,1.0,0.0
0.40532013274991907,10001.0,1.0,0.0
0.4066123087127254,10002.0,1.0,0.0
0.4113829005254359,10003.0,1.0,0.0
0.42541372930039584,10004.0,1.0,0.0
0.42924460010036863,10003.0,1.0,0.0
0.4517889703810489,10004.0,1.0,0.0
0.46808637907148787,10003.0,1.0,0.0
0.4686274157778843,10004.0,1.0,0.0
0.47485185983620415,10003.0,1.0,0.0
0.4790666837887141,10002.0,1.0,0.0
0.48620614841755244,10003.0,1.0,0.0
0.4898189230992576,10002.0,1.0,0.0
0.50211557256865,10003.0,1.0,0.0
0.520348147709519,10002.0,1.0,0.0
0.5231971324260183,10001.0,1.0,0.0
0.526981937383645,10000.0,1.0,0.0
0.5287148199684372,9999.0,1.0,0.0
0.5367607343736388,10000.0,1.0,0.0
0.5392614077755691,10001.0,1.0,0.0
0.5432588156140808,10000.0,1.0,0.0
0.5448614550045272,9999.0,1.0,0.0
0.5487192400689626,10000.0,1.0,0.0
0.5509876636143708,9999.0,1.0,0.0
0.5552821455520333,9998.0,1.0,0.0
0.5675711550091876,9997.0,1.0,0.0
0.5681386718618622,9996.0,1.0,0.0
0.5813673701047408,9997.0,1.0,0.0
0.5847120853665633,9996.0,1.0,0.0
0.5896745933185765,9995.0,1.0,0.0
0.6086873064618319,9994.0,1.0,0.0
0.6218037888953286,9993.0,1.0,0.0
0.6384751653834311,9992.0,1.0,0.0
0.6385261557862594,9993.0,1.0,0.0
0.6400492990396014,9992.0,1.0,0.0
0.6492066621718973,9991.0,1.0,0.0
0.6557114647825931,9990.0,1.0,0.0
0.6560969998409736,9989.0,1.0,0.0
0.6570942827133185,9988.0,1.0,0.0
0.6640779567622016,9987.0,1.0,0.0
0.6692955500579694,9986.0,1.0,0.0
0.670039129515904,9987.0,1.0,0.0
0.673458540815143,9988.0,1.0,0.0
0.6990258185707091,9987.0,1.0,0.0
0.744936228097175,9988.0,1.0,0.0
0.7591504211510778,9989.0,1.0,0.0
0.7611864201594502,9990.0,1.0,0.0
0.7868071314176749,9989.0,1.0,0.0
0.7917863593357353,9988.0,1.0,0.0
0.8155676120018569,9989.0,1.0,0.0
0.8161305148581975,9988.0,1.0,0.0
0.8348929597151288,9987.0,1.0,0.0
0.8518719088261041,9986.0,1.0,0.0
0.8528465276727564,9985.0,1.0,0.0
0.8606997798045957,9986.0,1.0,0.0
0.8702492599757257,9985.0,1.0,0.0
0.8707924679601146,9986.0,1.0,0.0
0.8842688307311644,9987.0,1.0,0.0
0.8946040800889405,9986.0,2.0,0.0
0.8966817312925728,9985.0,2.0,0.0
0.9011111965604685,9986.0,2.0,0.0
0.925554815647669,9985.0,2.0,0.0
0.9312433706060284,9984.0,2.0,0.0
0.9328986160599646,9983.0,2.0,0.0
0.9528016318363407,9984.0,2.0,0.0
0.9782764438633271,9983.0,2.0,0.0
0.9791435340627893,9982.0,2.0,0.0
1.0260548443391517,9983.0,2.0,0.0
1.046427872954072,9982.0,2.0,0.0
1.048874658696291,9981.0,2.0,0.0
1.0491840738331635,9982.0,2.0,0.0
1.060195486622901,9981.0,2.0,0.0
1.0602511745329029,9980.0,3.0,0.0
1.0663944995200252,9979.0,3.0,0.0
1.0734647696714625,9980.0,3.0,0.0
1.0860719216904424,9979.0,3.0,0.0
1.0870486281519989,9980.0,3.0,0.0
1.1005617890405839,9979.0,3.0,0.0
1.1018094253224606,9980.0,3.0,0.0
1.1136328633340282,9981.0,3.0,0.0
1.1270535583155996,9982.0,3.0,0.0
1.133719425929501,9981.0,3.0,0.0
