T,S,I,R
0.0,10000.0,1.0,0.0
0.1,10000.0,1.0,0.0
0.1004508793879896,10001.0,1.0,0.0
0.10066854209923987,10002.0,1.0,0.0
0.10267986372126389,10003.0,1.0,0.0
0.10674313893368939,10004.0,1.0,0.0
0.11535385250698621,10003.0,1.0,0.0
0.11613328345126568,10004.0,1.0,0.0
0.12010498730345831,10005.0,1.0,0.0
0.12253007308123028,10004.0,1.0,0.0
0.12259645444624061,10003.0,1.0,0.0
0.12318582335940984,10004.0,1.0,0.0
0.12753456715475037,10005.0,1.0,0.0
0.14510349317015508,10006.0,1.0,0.0
0.147204468384828,10007.0,1.0,0.0
0.15076204448385835,10008.0,1.0,0.0
0.16283583394454387,10009.0,1.0,0.0
0.16548646976438194,10010.0,1.0,0.0
0.16564557377220407,10011.0,1.0,0.0
0.1663335252714569,10012.0,1.0,0.0
0.1682948234962059,10011.0,1.0,0.0
0.1708886394654393,10010.0,1.0,0.0
0.1731343386434578,10009.0,1.0,0.0
0.17570501089231694,10010.0,1.0,0.0
0.17638384824779982,10009.0,1.0,0.0
0.18252705865460908,10010.0,1.0,0.0
0.18716507396160975,10009.0,1.0,0.0
0.18839457399672635,10008.0,1.0,0.0
0.18858337552822677,10009.0,1.0,0.0
0.1918431920124826,10008.0,1.0,0.0
0.1950311167237177,10007.0,1.0,0.0
0.21869681570454916,10006.0,1.0,0.0
0.21961386759796064,10007.0,1.0,0.0
0.2211119027027555,10008.0,1.0,0.0
0.22227200734896058,10009.0,1.0,0.0
0.2224621249406512,10008.0,1.0,0.0
0.22268198234802047,10009.0,1.0,0.0
0.23291351408294594,10010.0,1.0,0.0
0.23928424661717113,10009.0,1.0,0.0
0.24008636152166668,10010.0,1.0,0.0
0.24209401000149805,10009.0,1.0,0.0
0.2424473572468671,10010.0,1.0,0.0
0.24356935287541706,10009.0,1.0,0.0
0.24617335193763007,10010.0,1.0,0.0
0.2490251692785495,10011.0,1.0,0.0
0.25180090830274304,10012.0,1.0,0.0
0.25263362114083193,10013.0,1.0,0.0
0.2534598433188009,10014.0,1.0,0.0
0.25403278670427165,10015.0,1.0,0.0
0.25624805612841023,10014.0,1.0,0.0
0.25721235151160876,10015.0,1.0,0.0
0.2613640105107159,10014.0,1.0,0.0
0.2618999295829533,10015.0,1.0,0.0
0.26479748867159664,10014.0,1.0,0.0
0.26634385822161294,10015.0,1.0,0.0
0.26908632920377207,10016.0,1.0,0.0
0.27384755280325696,10015.0,1.0,0.0
0.27606093773115065,10014.0,1.0,0.0
0.27621965423616573,10013.0,1.0,0.0
0.27794151186327204,10012.0,1.0,0.0
0.28101421670080085,10013.0,1.0,0.0
0.2815198203392486,10014.0,1.0,0.0
0.28251426145317365,10013.0,1.0,0.0
0.28615498244425785,10012.0,1.0,0.0
0.2915886463961857,10013.0,1.0,0.0
0.29359894443183926,10012.0,1.0,0.0
0.2938201661478575,10011.0,1.0,0.0
0.2940420364399467,10010.0,1.0,0.0
0.29798864571372763,10011.0,1.0,0.0
0.30276342624924646,10010.0,1.0,0.0
0.3045037292390552,10009.0,1.0,0.0
0.3073876199565081,10010.0,1.0,0.0
0.3077736581572948,10011.0,1.0,0.0
0.31028448842075684,10010.0,1.0,0.0
0.3108059507907127,10009.0,1.0,0.0
0.31480302430798396,10010.0,1.0,0.0
0.32304831274663787,10009.0,1.0,0.0
0.3235794982501063,10008.0,1.0,0.0
0.32863083960295175,10009.0,1.0,0.0
0.3361966441881451,10010.0,1.0,0.0
0.34195842843286656,10009.0,1.0,0.0
0.34372304967445527,10010.0,1.0,0.0
0.3497707721797112,10009.0,1.0,0.0
0.35459163513838576,10008.0,1.0,0.0
0.3612646328786949,10009.0,1.0,0.0
0.36499974846557975,10010.0,1.0,0.0
0.36735155167034894,10009.0,1.0,0.0
0.36846943109748337,10010.0,1.0,0.0
0.36873568036764354,10009.0,1.0,0.0
0.37197819630132967,10010.0,1.0,0.0
0.3761091531867312,10011.0,1.0,0.0
0.3764472928620226,10012.0,1.0,0.0
0.38645564571290886,10013.0,1.0,0.0
0.38840756473949634,10014.0,1.0,0.0
0.39068708033237853,10013.0,1.0,0.0
0.39072431112923106,10014.0,1.0,0.0
0.3920482119157503,10013.0,1.0,0.0
0.3929101283235207,10012.0,1.0,0.0
0.3962457318474284,10013.0,1.0,0.0
0.4002616756213591,10014.0,1.0,0.0
0.40085837332522295,10013.0,1.0,0.0
0.4112494125557005,10014.0,1.0,0.0
