T,S,I,R
0.0,10000.0,1.0,0.0
0.1,10000.0,1.0,0.0
0.10238860769989841,10001.0,1.0,0.0
0.10460371667047202,10000.0,1.0,0.0
0.10619504395165111,9999.0,1.0,0.0
0.10702026160967117,10000.0,1.0,0.0
0.10795189529022933,10001.0,1.0,0.0
0.11376367093347135,10000.0,1.0,0.0
0.11395717123424887,9999.0,1.0,0.0
0.11625560001208493,9998.0,1.0,0.0
0.11915348136723786,9997.0,1.0,0.0
0.12599620587215718,9996.0,1.0,0.0
0.12738171939704535,9997.0,1.0,0.0
0.1297641001694933,9998.0,1.0,0.0
0.13265137794627443,9999.0,1.0,0.0
0.1337826728995922,10000.0,1.0,0.0
0.137483474022031,10001.0,1.0,0.0
0.14046572246684078,10002.0,1.0,0.0
0.14475874453403603,10001.0,1.0,0.0
0.1463798174699662,10002.0,1.0,0.0
0.15018412095305006,10003.0,1.0,0.0
0.1554496204108946,10004.0,1.0,0.0
0.15569301103298033,10003.0,1.0,0.0
0.1585113863893544,10002.0,1.0,0.0
0.15880965072067452,10001.0,1.0,0.0
0.1632423530612067,10002.0,1.0,0.0
0.16647100606057139,10001.0,1.0,0.0
0.1689135151336082,10000.0,1.0,0.0
0.17498093629264738,10001.0,1.0,0.0
0.17581014535039455,10002.0,1.0,0.0
0.1760721777246466,10001.0,1.0,0.0
0.17843047264322603,10000.0,1.0,0.0
0.1788039290854337,9999.0,1.0,0.0
0.17937704194057227,9998.0,1.0,0.0
0.18644668899866915,9999.0,1.0,0.0
0.1864635731716936,10000.0,1.0,0.0
0.1888572060932,9999.0,1.0,0.0
0.1888623573186271,9998.0,1.0,0.0
0.19038598168602539,9997.0,1.0,0.0
0.19350811438227838,9998.0,1.0,0.0
0.19420473373809272,9999.0,1.0,0.0
0.19435596758148993,10000.0,1.0,0.0
0.19606156742552594,9999.0,1.0,0.0
0.19748190037527574,9998.0,1.0,0.0
0.19993869538270392,9999.0,1.0,0.0
0.20054729833258303,9998.0,1.0,0.0
0.20353074035057175,9999.0,1.0,0.0
0.2051490222891525,9998.0,1.0,0.0
0.20790481883539044,9999.0,1.0,0.0
0.21272322100932045,9998.0,1.0,0.0
0.21649196118916053,9999.0,1.0,0.0
0.22881649047811778,9998.0,1.0,0.0
0.22944104499575763,9999.0,1.0,0.0
0.2338537914360185,10000.0,1.0,0.0
0.23387093656384533,9999.0,1.0,0.0
0.24175881868342863,9998.0,1.0,0.0
0.24379368199972545,9999.0,1.0,0.0
0.25502813630589993,9998.0,1.0,0.0
0.26398619408233287,9997.0,1.0,0.0
0.26751818942624794,9996.0,1.0,0.0
0.271070776117845,9997.0,1.0,0.0
0.27144087255266147,9996.0,1.0,0.0
0.2750118963263179,9995.0,1.0,0.0
0.27727372674880124,9996.0,1.0,0.0
0.27756298340715646,9997.0,1.0,0.0
0.27820032373760734,9998.0,1.0,0.0
0.28686071846790234,9997.0,1.0,0.0
0.287254830242184,9998.0,1.0,0.0
0.2947710697919328,9999.0,1.0,0.0
0.2977595913389334,10000.0,1.0,0.0
0.30636133856606246,9999.0,1.0,0.0
0.3103651557253044,9998.0,1.0,0.0
0.31730731455142597,9997.0,1.0,0.0
0.3234532014193538,9998.0,1.0,0.0
0.3250246967556349,9997.0,1.0,0.0
0.32597482433107666,9996.0,1.0,0.0
0.32887200962293067,9995.0,1.0,0.0
0.3375860610436379,9994.0,1.0,0.0
0.3407599300390554,9993.0,1.0,0.0
0.34218787585522686,9992.0,1.0,0.0
0.3429992131263927,9993.0,1.0,0.0
0.34304962690570345,9992.0,1.0,0.0
0.3451549021872687,9993.0,1.0,0.0
0.3471854572477958,9994.0,1.0,0.0
0.35509109033988623,9993.0,1.0,0.0
0.3608144694082733,9992.0,1.0,0.0
0.36561502046819916,9993.0,1.0,0.0
0.3678750958164996,9994.0,1.0,0.0
0.37639814563281143,9993.0,1.0,0.0
0.37642635251189366,9992.0,1.0,0.0
0.3774660433169123,9991.0,1.0,0.0
0.37895301238952595,9992.0,1.0,0.0
0.38081315979323715,9993.0,1.0,0.0
0.38884518382646144,9994.0,1.0,0.0
0.38963388733085164,9993.0,1.0,0.0
0.38979957151687866,9994.0,1.0,0.0
0.3915578330767463,9995.0,1.0,0.0
0.39302052958279254,9996.0,1.0,0.0
0.3990727514505642,9997.0,1.0,0.0
0.4012889853989707,9998.0,1.0,0.0
0.4023479225027985,9997.0,1.0,0.0
0.4027419758095109,9998.0,1.0,0.0
